ts,open,high,low,close,volume
1608624000000,22655.82,22750.0,22353.4,22689.86,4786.2
1608627600000,22689.87,22822.83,22600.0,22783.85,3441.1
1608631200000,22782.92,22819.76,22602.12,22701.2,2835.3
1608634800000,22701.2,23155.0,22701.2,23119.48,4983.5
1608638400000,23119.47,23300.0,23062.01,23175.57,4777.7
1608642000000,23175.57,23536.96,23103.98,23487.2,4972.8
1608645600000,23487.2,23628.89,23335.83,23439.99,6009.6
1608649200000,23439.99,23600.0,23300.42,23342.58,4452.8
1608652800000,23342.68,23456.0,23237.0,23348.95,4298.9
1608656400000,23348.43,23442.0,23224.4,23342.54,2756.9
1608660000000,23342.54,23520.0,23342.51,23435.27,2784.6
1608663600000,23435.27,23509.87,23325.95,23404.27,2140.6
1608667200000,23404.27,23449.0,23277.72,23423.77,2146.8
1608670800000,23423.76,23530.0,23323.54,23435.13,3634.9
1608674400000,23435.14,23760.0,23344.92,23721.94,2794.0
1608678000000,23721.95,23837.1,23640.56,23810.79,4087.0
1608681600000,23810.79,24000.0,23695.7,23987.8,4458.1
1608685200000,23987.8,24050.0,23654.72,23709.59,4774.7
1608688800000,23709.59,23746.33,23551.86,23631.99,2813.5
1608692400000,23631.76,23778.63,23605.0,23706.72,2051.5
1608696000000,23706.72,23711.17,23430.0,23450.0,4014.5
1608699600000,23450.01,23536.2,23350.0,23533.01,4935.0
1608703200000,23533.01,23613.03,23439.13,23501.97,3316.5
1608706800000,23501.97,23636.33,23319.11,23555.73,3238.3
1608710400000,23555.54,23680.0,23438.8,23502.8,2863.2
1608714000000,23502.8,23661.53,23422.4,23635.87,3191.3
1608717600000,23635.88,23735.51,23400.0,23435.95,5035.2
1608721200000,23435.95,23478.81,22810.0,23064.01,10580.1
1608724800000,23064.01,23850.0,22931.0,23843.91,9711.0
1608728400000,23843.91,24100.0,23457.98,23617.34,10187.8
1608732000000,23617.34,23829.09,23536.25,23759.67,5940.7
1608735600000,23759.68,23895.85,23336.0,23449.66,5341.8
1608739200000,23449.66,23651.82,23379.73,23406.91,6003.3
1608742800000,23406.91,23640.63,23350.0,23589.39,3986.4
1608746400000,23589.38,23678.49,23550.0,23605.07,2974.0
1608750000000,23605.08,23622.67,23500.0,23556.91,2534.2
1608753600000,23556.91,23625.0,23423.01,23501.99,3131.8
1608757200000,23501.99,23527.44,23153.79,23315.39,4759.5
1608760800000,23315.38,23379.88,22600.0,23291.91,8071.7
1608764400000,23290.96,23470.05,23164.09,23232.76,5132.9
1608768000000,23232.39,23242.04,22800.0,23067.41,5319.0
1608771600000,23067.4,23229.95,22880.0,23202.71,4179.5
1608775200000,23202.71,23229.98,22738.95,22805.9,3829.8
1608778800000,22805.26,22968.4,22703.42,22894.28,3362.1
1608782400000,22894.28,23043.98,22786.67,23023.32,2797.2
1608786000000,23023.32,23136.48,22914.2,23049.98,2197.9
1608789600000,23049.97,23141.15,22868.0,22931.71,2500.6
1608793200000,22931.71,23219.38,22823.99,23173.38,2670.4
1608796800000,23173.38,23479.26,23070.0,23447.42,3878.4
1608800400000,23447.42,23469.86,23261.08,23348.3,2607.5
1608804000000,23348.29,23357.0,23115.0,23123.3,2600.9
1608807600000,23122.51,23294.16,23049.95,23218.68,2376.6
1608811200000,23218.67,23296.05,23012.29,23200.0,2611.9
1608814800000,23203.69,23391.02,23130.0,23379.65,2654.0
1608818400000,23379.02,23425.95,23154.39,23215.21,2550.4
1608822000000,23215.21,23295.77,23100.0,23232.12,2439.5
1608825600000,23232.12,23345.0,23108.01,23219.76,2635.5
1608829200000,23219.76,23460.97,23160.73,23377.27,2340.0
1608832800000,23377.27,23419.57,23280.0,23313.35,1288.9
1608836400000,23314.23,23404.39,23250.18,23287.15,1169.6
1608840000000,23287.16,23560.0,23258.35,23525.42,2155.7
1608843600000,23526.22,23563.54,23366.84,23413.51,2509.5
1608847200000,23413.51,23750.0,23385.98,23711.0,3315.7
1608850800000,23707.85,23794.43,23615.0,23729.2,5023.2
1608854400000,23728.99,23827.54,23560.0,23622.66,3243.4
1608858000000,23622.71,23654.83,23532.54,23597.21,1487.5
1608865200000,23597.2,23597.2,23433.6,23481.21,1496.0
1608868800000,23481.2,23617.64,23451.79,23612.78,1083.6
1608872400000,23612.77,23649.0,23526.67,23599.22,1384.7
1608876000000,23599.22,23681.19,23546.33,23625.46,1644.9
1608879600000,23625.47,23679.99,23510.72,23649.82,2172.2
1608883200000,23650.99,23870.0,23600.0,23677.44,4010.2
1608886800000,23677.44,23982.82,23643.96,23934.52,4235.3
1608890400000,23934.52,24032.0,23766.66,23975.26,5330.8
1608894000000,23977.42,24681.0,23902.43,24574.4,11279.8
1608897600000,24574.4,24642.34,24337.26,24346.97,4824.5
1608901200000,24346.97,24550.0,24330.0,24500.0,3177.6
1608904800000,24499.99,24520.0,23785.5,24026.72,5976.2
1608908400000,24026.71,24199.93,23949.17,24025.13,4244.4
1608912000000,24025.13,24298.82,24003.0,24082.01,4287.1
1608915600000,24082.01,24265.77,23987.16,24185.62,3000.3
1608919200000,24185.62,24427.64,24136.84,24356.31,2665.3
1608922800000,24356.31,24520.0,24294.9,24449.66,3217.2
1608926400000,24449.66,24490.28,24351.47,24455.05,1937.8
1608930000000,24455.05,24456.9,24198.6,24419.39,1900.1
1608933600000,24419.6,24650.0,24368.47,24584.0,2707.4
1608937200000,24584.0,24789.86,24511.58,24712.47,4213.6
1608940800000,24712.47,24785.81,24519.86,24602.25,2576.8
1608944400000,24601.07,24932.16,24500.0,24907.78,3747.8
1608948000000,24907.78,24976.0,24750.0,24838.27,3438.9
1608951600000,24838.27,25039.96,24815.52,24909.79,3949.9
1608955200000,24909.8,24920.0,24745.41,24810.06,2386.0
1608958800000,24810.06,24843.44,24661.3,24708.87,2783.6
1608962400000,24708.87,24868.98,24652.54,24830.66,1689.1
1608966000000,24830.66,24933.0,24715.91,24784.48,1636.2
1608969600000,24784.48,25000.0,24754.16,24901.36,2493.0
1608973200000,24901.36,24914.81,24725.0,24859.36,2486.7
1608976800000,24859.36,24899.1,24562.5,24732.06,2725.8
1608980400000,24730.4,24887.17,24706.16,24834.36,2180.2
1608984000000,24834.36,24948.7,24734.94,24892.05,2312.5
1608987600000,24892.06,24987.34,24809.49,24942.42,2723.0
1608991200000,24942.42,25434.03,24882.55,25381.12,7468.4
1608994800000,25381.2,25673.52,25339.18,25629.99,6698.5
1608998400000,25629.99,25945.01,25575.0,25864.61,8270.4
1609002000000,25864.62,26000.0,25674.87,25789.84,5621.9
1609005600000,25789.84,25859.0,25580.58,25619.24,2877.8
1609009200000,25619.24,25932.25,25590.0,25931.02,2902.6
1609012800000,25931.02,26485.0,25810.56,26417.3,6943.3
1609016400000,26417.3,26867.03,26332.57,26702.19,10091.2
1609020000000,26702.18,26799.8,25842.0,26413.43,6382.9
1609023600000,26413.42,26660.0,26362.26,26493.39,3419.8
1609027200000,26493.4,26850.0,26488.41,26759.35,5332.0
1609030800000,26759.35,26963.46,26503.87,26619.73,6172.6
1609034400000,26619.14,26859.5,26500.0,26573.9,4905.7
1609038000000,26573.9,26649.5,26427.16,26568.08,2920.8
1609041600000,26568.24,26839.84,26567.81,26744.76,2728.1
1609045200000,26744.76,26939.98,26705.13,26889.94,2630.7
1609048800000,26889.94,27750.0,26886.47,27635.28,9599.1
1609052400000,27635.28,27777.82,27453.53,27639.38,5115.6
1609056000000,27639.39,27935.4,27310.0,27457.0,7892.8
1609059600000,27460.52,27855.0,27200.02,27818.18,6637.5
1609063200000,27818.18,27893.5,27687.13,27822.16,3299.4
1609066800000,27822.17,28422.0,26566.0,27646.48,15858.1
1609070400000,27647.55,27648.75,26600.0,27205.48,12613.5
1609074000000,27205.47,27597.19,27060.0,27519.48,5802.7
1609077600000,27519.48,27777.0,27232.45,27335.65,7144.7
1609081200000,27334.47,27480.0,27000.0,27359.62,5962.3
1609084800000,27360.09,27490.0,26600.0,27089.44,9368.3
1609088400000,27089.45,27089.55,26677.0,26801.35,5321.9
1609092000000,26803.49,27070.01,26600.0,27061.41,4254.6
1609095600000,27062.67,27296.28,26987.84,27081.67,3438.5
1609099200000,27081.98,27095.18,26174.58,26223.51,6281.8
1609102800000,26219.88,26512.0,25700.0,26400.97,8265.4
1609106400000,26404.45,26699.99,26263.2,26521.14,3178.0
1609110000000,26521.14,26713.96,26219.0,26281.66,3731.6
1609113600000,26281.54,26976.0,26101.0,26877.7,5350.1
1609117200000,26877.69,27356.3,26800.01,27062.0,5307.9
1609120800000,27060.42,27169.64,26910.27,27085.0,2603.5
1609124400000,27082.52,27290.0,26918.51,27275.65,2446.3
1609128000000,27275.66,27332.0,26848.57,26864.11,2359.4
1609131600000,26864.1,27153.9,26798.94,26942.62,2718.5
1609135200000,26942.62,27100.0,26830.0,27057.63,2358.0
1609138800000,27056.15,27200.0,27001.31,27001.31,3529.4
1609142400000,27001.32,27080.0,26705.41,26937.88,3589.3
1609146000000,26936.25,27000.0,26750.66,26835.83,2573.7
1609149600000,26835.84,26922.28,26557.73,26720.58,3512.8
1609153200000,26720.02,26889.71,26609.51,26859.07,2728.0
1609156800000,26859.07,27145.27,26711.57,27097.28,4004.1
1609160400000,27097.27,27500.0,27097.27,27249.22,5710.9
1609164000000,27249.22,27355.0,27130.02,27276.11,3247.0
1609167600000,27276.13,27320.0,26830.16,26916.32,4219.1
1609171200000,26916.32,27157.31,26743.0,27066.44,3763.7
1609174800000,27066.43,27236.71,27021.21,27140.96,2273.6
1609178400000,27140.89,27228.53,26898.0,27023.55,2852.9
1609182000000,27022.83,27196.09,26945.39,26996.74,2406.5
